insurance_num,age,sum_assured
39501,40,471000
39502,22,313000
39503,35,330000
39504,33,498000
39505,21,281000
39506,37,485000
39507,40,234000
39508,33,453000
39509,26,209000
39510,38,256000
39511,28,289000
39512,40,278000
39513,23,383000
39514,29,497000
39515,35,421000
39516,31,368000
39517,21,275000
39518,39,209000
39519,28,449000
39520,33,339000
39521,24,240000
39522,20,207000
39523,31,214000
39524,27,204000
39525,21,250000
39526,38,252000
39527,33,418000
39528,28,488000
39529,31,473000
39530,26,226000
39531,33,438000
39532,22,417000
39533,26,238000
39534,28,259000
39535,35,232000
39536,33,417000
39537,30,392000
39538,27,479000
39539,23,422000
39540,31,314000
39541,40,346000
39542,30,396000
39543,21,498000
39544,30,420000
39545,39,391000
39546,24,382000
39547,24,357000
39548,36,315000
39549,25,222000
39550,27,243000
39551,25,223000
39552,38,253000
39553,35,209000
39554,37,446000
39555,30,263000
39556,31,340000
39557,33,446000
39558,34,232000
39559,29,293000
39560,32,398000
39561,30,428000
39562,31,484000
39563,30,246000
39564,25,209000
39565,32,297000
39566,20,357000
39567,27,465000
39568,31,440000
39569,33,290000
39570,30,479000
39571,24,389000
39572,23,388000
39573,33,201000
39574,27,416000
39575,26,221000
39576,31,245000
39577,34,382000
39578,39,450000
39579,20,482000
39580,20,397000
39581,22,297000
39582,25,277000
39583,32,475000
39584,38,410000
39585,22,208000
39586,36,352000
39587,24,350000
39588,38,415000
39589,37,451000
39590,20,423000
39591,22,288000
39592,36,464000
39593,26,371000
39594,23,498000
39595,24,366000
39596,31,381000
39597,33,208000
39598,27,214000
39599,32,244000
39600,40,499000
39601,33,259000
39602,26,451000
39603,24,330000
39604,22,370000
39605,22,266000
39606,25,261000
39607,36,222000
39608,39,406000
39609,25,294000
39610,34,450000
39611,21,320000
39612,34,494000
39613,27,371000
39614,28,337000
39615,24,208000
39616,24,285000
39617,37,292000
39618,26,445000
39619,34,491000
39620,29,280000
39621,22,341000
39622,34,434000
39623,37,411000
39624,28,362000
39625,22,494000
39626,31,387000
39627,20,287000
39628,30,264000
39629,38,419000
39630,39,445000
39631,34,358000
39632,27,340000
39633,26,247000
39634,33,298000
39635,33,433000
39636,32,406000
39637,38,292000
39638,36,321000
39639,33,291000
39640,39,436000
39641,35,376000
39642,39,313000
39643,35,495000
39644,27,276000
39645,24,358000
39646,22,371000
39647,34,312000
39648,23,321000
39649,24,229000
39650,24,424000
39651,40,267000
39652,29,210000
39653,26,329000
39654,24,370000
39655,31,329000
39656,23,248000
39657,32,375000
39658,30,268000
39659,37,482000
39660,40,491000
39661,27,386000
39662,26,212000
39663,40,426000
39664,27,453000
39665,24,495000
39666,21,233000
39667,33,253000
39668,37,234000
39669,29,435000
39670,37,309000
39671,40,298000
39672,24,363000
39673,33,345000
39674,33,203000
39675,25,420000
39676,20,439000
39677,29,347000
39678,28,428000
39679,23,397000
39680,24,404000
39681,35,380000
39682,38,403000
39683,31,226000
39684,33,272000
39685,34,205000
39686,22,257000
39687,24,238000
39688,37,499000
39689,27,380000
39690,30,215000
39691,25,219000
39692,33,279000
39693,39,414000
39694,30,320000
39695,24,398000
39696,24,222000
39697,29,304000
39698,23,347000
39699,30,291000
39700,35,223000
39701,26,321000
39702,39,457000
39703,30,336000
39704,31,476000
39705,36,370000
39706,34,271000
39707,30,351000
39708,21,384000
39709,37,379000
39710,30,217000
39711,36,251000
39712,21,450000
39713,27,481000
39714,31,282000
39715,22,320000
39716,39,373000
39717,34,327000
39718,21,450000
39719,26,406000
39720,31,249000
39721,39,287000
39722,33,308000
39723,25,484000
39724,30,482000
39725,35,308000
39726,24,463000
39727,33,408000
39728,37,405000
39729,36,207000
39730,27,364000
39731,39,455000
39732,33,335000
39733,33,400000
39734,25,229000
39735,23,463000
39736,23,427000
39737,26,452000
39738,32,427000
39739,34,276000
39740,25,283000
39741,40,429000
39742,28,413000
39743,20,264000
39744,28,320000
39745,26,450000
39746,38,376000
39747,32,316000
39748,37,304000
39749,21,358000
39750,29,278000
39751,30,317000
39752,27,465000
39753,37,497000
39754,38,256000
39755,32,493000
39756,23,378000
39757,24,445000
39758,37,333000
39759,35,326000
39760,31,231000
39761,25,356000
39762,22,303000
39763,30,282000
39764,38,454000
39765,34,325000
39766,39,202000
39767,22,456000
39768,26,484000
39769,28,353000
39770,33,256000
39771,24,266000
39772,31,229000
39773,30,215000
39774,32,477000
39775,26,471000
39776,21,280000
39777,31,204000
39778,30,385000
39779,39,397000
39780,33,336000
39781,31,471000
39782,22,236000
39783,24,368000
39784,25,477000
39785,20,220000
39786,28,468000
39787,20,438000
39788,22,396000
39789,31,384000
39790,30,472000
39791,31,358000
39792,29,410000
39793,29,215000
39794,22,338000
39795,25,431000
39796,34,329000
39797,40,395000
39798,33,495000
39799,34,331000
39800,38,375000
39801,23,386000
39802,21,211000
39803,29,251000
39804,39,257000
39805,37,260000
39806,31,495000
39807,28,439000
39808,38,398000
39809,39,241000
39810,31,219000
39811,26,288000
39812,40,298000
39813,21,250000
39814,26,227000
39815,36,363000
39816,26,485000
39817,20,460000
39818,31,366000
39819,39,344000
39820,25,314000
39821,30,212000
39822,20,252000
39823,22,241000
39824,31,397000
39825,21,483000
39826,21,473000
39827,23,438000
39828,40,431000
39829,27,433000
39830,28,246000
39831,23,460000
39832,32,466000
39833,21,212000
39834,37,277000
39835,33,490000
39836,35,395000
39837,39,305000
39838,21,429000
39839,34,256000
39840,30,456000
39841,20,321000
39842,30,400000
39843,22,373000
39844,24,436000
39845,37,388000
39846,35,478000
39847,38,362000
39848,39,492000
39849,37,214000
39850,35,217000
39851,22,494000
39852,32,279000
39853,34,313000
39854,33,347000
39855,28,390000
39856,32,206000
39857,25,399000
39858,23,353000
39859,40,423000
39860,25,474000
39861,32,466000
39862,21,418000
39863,23,318000
39864,35,208000
39865,39,229000
39866,21,474000
39867,30,359000
39868,24,298000
39869,25,209000
39870,30,292000
39871,34,354000
39872,28,439000
39873,36,499000
39874,39,303000
39875,35,382000
39876,35,307000
39877,21,217000
39878,20,393000
39879,21,202000
39880,38,236000
39881,30,414000
39882,33,302000
39883,23,374000
39884,24,402000
39885,32,331000
39886,26,264000
39887,37,460000
39888,39,441000
39889,40,279000
39890,22,232000
39891,24,488000
39892,32,395000
39893,20,285000
39894,20,273000
39895,20,259000
39896,37,302000
39897,36,487000
39898,27,361000
39899,21,425000
39900,34,306000
39901,26,428000
39902,38,493000
39903,36,361000
39904,30,490000
39905,25,449000
39906,25,499000
39907,27,442000
39908,34,374000
39909,28,213000
39910,34,264000
39911,21,323000
39912,31,446000
39913,25,206000
39914,39,475000
39915,25,436000
39916,28,449000
39917,37,465000
39918,21,396000
39919,38,306000
39920,23,429000
39921,38,476000
39922,39,257000
39923,39,298000
39924,29,319000
39925,24,301000
39926,37,428000
39927,32,202000
39928,40,399000
39929,29,213000
39930,29,283000
39931,32,390000
39932,37,366000
39933,23,492000
39934,33,232000
39935,37,217000
39936,33,293000
39937,20,406000
39938,25,282000
39939,30,245000
39940,29,498000
39941,34,238000
39942,38,297000
39943,28,464000
39944,35,223000
39945,24,448000
39946,30,359000
39947,34,266000
39948,30,395000
39949,25,299000
39950,34,338000
39951,32,435000
39952,35,274000
39953,22,306000
39954,23,257000
39955,36,227000
39956,28,474000
39957,40,380000
39958,21,472000
39959,34,204000
39960,21,222000
39961,20,476000
39962,36,245000
39963,35,382000
39964,21,423000
39965,30,334000
39966,31,327000
39967,24,249000
39968,28,226000
39969,26,331000
39970,29,258000
39971,37,276000
39972,34,386000
39973,24,210000
39974,36,347000
39975,33,318000
39976,21,245000
39977,31,380000
39978,39,339000
39979,38,483000
39980,22,476000
39981,28,304000
39982,25,231000
39983,35,358000
39984,39,263000
39985,25,476000
39986,36,430000
39987,30,466000
39988,20,224000
39989,23,446000
39990,30,415000
39991,25,433000
39992,39,380000
39993,23,281000
39994,31,444000
39995,39,227000
39996,30,485000
39997,37,350000
39998,40,402000
39999,38,300000
40000,21,236000
40001,32,348000
40002,21,328000
40003,33,416000
40004,22,358000
40005,28,394000
40006,28,262000
40007,38,241000
40008,27,436000
40009,23,486000
40010,27,215000
40011,27,269000
40012,35,335000
40013,24,455000
40014,28,375000
40015,39,399000
40016,35,457000
40017,35,408000
40018,21,310000
40019,32,249000
40020,36,415000
40021,28,266000
40022,37,482000
40023,23,311000
40024,21,467000
40025,33,392000
40026,36,491000
40027,37,231000
40028,23,498000
40029,25,270000
40030,29,236000
40031,38,226000
40032,39,499000
40033,20,314000
40034,30,351000
40035,23,218000
40036,36,444000
40037,33,351000
40038,29,490000
40039,20,207000
40040,23,423000
40041,39,215000
40042,26,437000
40043,36,227000
40044,20,214000
40045,21,202000
40046,29,486000
40047,38,437000
40048,34,343000
40049,37,259000
40050,37,428000
40051,20,454000
40052,29,439000
40053,31,266000
40054,23,362000
40055,35,294000
40056,28,260000
40057,37,231000
40058,29,329000
40059,38,462000
40060,32,258000
40061,34,299000
40062,20,306000
40063,24,449000
40064,39,497000
40065,29,274000
40066,39,276000
40067,31,283000
40068,37,401000
40069,25,383000
40070,21,420000
40071,26,221000
40072,26,407000
40073,40,349000
40074,36,276000
40075,34,299000
40076,24,255000
40077,31,478000
40078,30,267000
40079,23,424000
40080,25,312000
40081,35,391000
40082,35,419000
40083,30,242000
40084,37,356000
40085,25,216000
40086,34,444000
40087,39,367000
40088,38,366000
40089,38,374000
40090,24,284000
40091,21,463000
40092,39,469000
40093,30,285000
40094,34,478000
40095,37,362000
40096,27,423000
40097,20,401000
40098,30,292000
40099,22,316000
40100,33,298000
40101,36,307000
40102,31,200000
40103,29,201000
40104,36,362000
40105,26,385000
40106,39,226000
40107,22,339000
40108,24,304000
40109,36,360000
40110,34,467000
40111,40,344000
40112,31,370000
40113,38,464000
40114,37,240000
40115,24,317000
40116,21,360000
40117,39,398000
40118,23,399000
40119,35,475000
40120,32,275000
40121,31,262000
40122,36,427000
40123,21,352000
40124,28,494000
40125,24,493000
40126,24,393000
40127,37,326000
40128,33,487000
40129,24,308000
40130,37,287000
40131,33,289000
40132,20,295000
40133,27,218000
40134,29,428000
40135,36,498000
40136,26,314000
40137,24,247000
40138,37,344000
40139,35,480000
40140,23,206000
40141,26,349000
40142,25,393000
40143,28,286000
40144,26,357000
40145,30,308000
40146,37,254000
40147,32,286000
40148,37,456000
40149,22,204000
40150,39,282000
40151,20,201000
40152,21,296000
40153,20,332000
40154,22,385000
40155,21,425000
40156,32,381000
40157,28,327000
40158,34,233000
40159,22,315000
40160,36,205000
40161,32,217000
40162,27,404000
40163,28,410000
40164,22,353000
40165,33,224000
40166,25,242000
40167,30,230000
40168,20,492000
40169,20,478000
40170,32,249000
40171,34,220000
40172,40,421000
40173,32,330000
40174,21,264000
40175,22,298000
40176,32,433000
40177,24,468000
40178,20,262000
40179,35,366000
40180,35,214000
40181,37,272000
40182,26,368000
40183,21,436000
40184,31,376000
40185,24,328000
40186,20,272000
40187,31,347000
40188,23,219000
40189,25,314000
40190,38,382000
40191,32,362000
40192,27,277000
40193,20,294000
40194,31,478000
40195,37,463000
40196,37,252000
40197,31,390000
40198,24,399000
40199,25,496000
40200,30,411000
40201,36,346000
40202,39,489000
40203,21,364000
40204,33,247000
40205,26,347000
40206,29,305000
40207,26,218000
40208,29,201000
40209,33,375000
40210,26,272000
40211,37,348000
40212,33,335000
40213,24,216000
40214,34,277000
40215,37,397000
40216,24,452000
40217,29,201000
40218,29,318000
40219,32,336000
40220,25,281000
40221,32,451000
40222,32,381000
40223,27,463000
40224,32,303000
40225,24,232000
40226,20,285000
40227,30,247000
40228,25,322000
40229,27,370000
40230,28,371000
40231,40,386000
40232,37,458000
40233,28,313000
40234,26,431000
40235,29,442000
40236,28,370000
40237,37,282000
40238,31,389000
40239,25,268000
40240,37,223000
40241,39,421000
40242,33,427000
40243,40,378000
40244,26,435000
40245,35,268000
40246,24,229000
40247,28,386000
40248,25,358000
40249,33,470000
40250,31,236000
40251,26,245000
40252,30,336000
40253,21,486000
40254,33,313000
40255,27,373000
40256,36,437000
40257,33,399000
40258,36,334000
40259,39,407000
40260,34,313000
40261,35,482000
40262,24,294000
40263,20,340000
40264,32,233000
40265,25,237000
40266,29,269000
40267,22,221000
40268,28,223000
40269,26,245000
40270,24,365000
40271,25,499000
40272,27,233000
40273,21,428000
40274,26,434000
40275,27,393000
40276,23,314000
40277,30,392000
40278,20,428000
40279,22,304000
40280,37,396000
40281,28,270000
40282,32,231000
40283,40,384000
40284,30,392000
40285,38,399000
40286,33,215000
40287,31,226000
40288,26,278000
40289,28,318000
40290,33,326000
40291,24,421000
40292,38,362000
40293,39,353000
40294,22,213000
40295,33,382000
40296,35,371000
40297,26,377000
40298,36,371000
40299,33,284000
40300,34,359000
40301,21,440000
40302,39,319000
40303,26,480000
40304,36,355000
40305,26,235000
40306,33,460000
40307,40,293000
40308,22,235000
40309,24,396000
40310,35,292000
40311,32,367000
40312,25,328000
40313,32,212000
40314,39,415000
40315,34,305000
40316,30,348000
40317,32,233000
40318,36,396000
40319,28,465000
40320,20,361000
40321,34,485000
40322,21,223000
40323,27,219000
40324,26,371000
40325,36,327000
40326,28,433000
40327,29,434000
40328,39,338000
40329,22,406000
40330,35,222000
40331,26,334000
40332,37,221000
40333,40,464000
40334,25,227000
40335,28,278000
40336,38,364000
40337,39,212000
40338,36,395000
40339,40,226000
40340,30,424000
40341,29,325000
40342,24,246000
40343,25,480000
40344,32,237000
40345,24,408000
40346,28,420000
40347,40,362000
40348,36,485000
40349,39,425000
40350,38,394000
40351,32,488000
40352,31,347000
40353,34,330000
40354,24,276000
40355,40,353000
40356,35,370000
40357,26,425000
40358,21,231000
40359,27,298000
40360,24,427000
40361,39,481000
40362,40,459000
40363,38,220000
40364,26,493000
40365,34,244000
40366,32,361000
40367,33,404000
40368,23,360000
40369,24,215000
40370,22,358000
40371,20,413000
40372,20,272000
40373,32,384000
40374,26,384000
40375,30,373000
40376,31,480000
40377,26,418000
40378,38,328000
40379,37,250000
40380,40,457000
40381,30,315000
40382,35,314000
40383,21,328000
40384,25,332000
40385,38,286000
40386,37,225000
40387,25,470000
40388,26,302000
40389,25,420000
40390,24,480000
40391,37,431000
40392,27,424000
40393,25,338000
40394,38,388000
40395,37,302000
40396,22,486000
40397,30,263000
40398,23,325000
40399,35,406000
40400,32,245000
40401,22,302000
40402,29,468000
40403,40,459000
40404,22,494000
40405,33,321000
40406,29,309000
40407,25,234000
40408,40,261000
40409,28,462000
40410,25,441000
40411,30,342000
40412,22,480000
40413,28,390000
40414,29,383000
40415,26,460000
40416,32,478000
40417,35,224000
40418,23,494000
40419,29,287000
40420,31,218000
40421,37,429000
40422,31,433000
40423,33,327000
40424,35,353000
40425,34,280000
40426,30,247000
40427,39,255000
40428,33,401000
40429,25,345000
40430,29,477000
40431,25,304000
40432,21,389000
40433,31,455000
40434,40,269000
40435,29,432000
40436,24,359000
40437,38,341000
40438,29,464000
40439,35,369000
40440,23,385000
40441,31,455000
40442,36,380000
40443,39,308000
40444,35,419000
40445,28,281000
40446,33,483000
40447,24,208000
40448,34,446000
40449,20,329000
40450,40,486000
40451,20,349000
40452,29,220000
40453,35,385000
40454,22,234000
40455,36,210000
40456,22,455000
40457,40,499000
40458,38,277000
40459,31,253000
40460,23,405000
40461,39,494000
40462,28,206000
40463,40,393000
40464,30,207000
40465,37,357000
40466,36,332000
40467,28,444000
40468,28,230000
40469,20,222000
40470,25,480000
40471,33,464000
40472,28,460000
40473,30,215000
40474,30,321000
40475,38,316000
40476,38,222000
40477,25,489000
40478,32,269000
40479,35,285000
40480,25,482000
40481,36,414000
40482,37,450000
40483,36,362000
40484,34,366000
40485,32,432000
40486,24,496000
40487,37,364000
40488,38,372000
40489,36,276000
40490,22,245000
40491,21,448000
40492,25,398000
40493,28,428000
40494,37,459000
40495,22,474000
40496,30,481000
40497,32,285000
40498,21,443000
40499,37,224000
40500,30,234000
40501,22,411000
40502,23,333000
40503,22,220000
40504,33,455000
40505,32,336000
40506,35,226000
40507,29,441000
40508,36,451000
40509,29,478000
40510,39,431000
40511,29,368000
40512,25,473000
40513,28,273000
40514,27,309000
40515,25,278000
40516,39,288000
40517,30,442000
40518,32,215000
40519,38,456000
40520,27,371000
40521,26,420000
40522,28,397000
40523,40,444000
40524,26,304000
40525,36,310000
40526,32,275000
40527,23,373000
40528,30,279000
40529,34,215000
40530,37,462000
40531,27,371000
40532,35,347000
40533,40,366000
40534,32,345000
40535,20,240000
40536,33,250000
40537,33,283000
40538,28,215000
40539,40,371000
40540,23,493000
40541,30,399000
40542,21,435000
40543,40,223000
40544,28,273000
40545,27,395000
40546,28,478000
40547,38,344000
40548,25,435000
40549,29,274000
40550,34,309000
40551,40,436000
40552,23,229000
40553,37,286000
40554,23,297000
40555,24,361000
40556,25,330000
40557,20,213000
40558,29,333000
40559,24,299000
40560,34,424000
40561,36,314000
40562,33,236000
40563,30,262000
40564,24,302000
40565,22,241000
40566,28,249000
40567,24,355000
40568,33,238000
40569,24,224000
40570,22,491000
40571,26,395000
40572,32,365000
40573,37,384000
40574,20,496000
40575,38,266000
40576,20,379000
40577,28,248000
40578,20,327000
40579,20,376000
40580,24,330000
40581,27,232000
40582,23,359000
40583,32,229000
40584,25,303000
40585,30,327000
40586,21,342000
40587,26,279000
40588,40,302000
40589,29,309000
40590,40,333000
40591,30,388000
40592,27,366000
40593,36,470000
40594,28,202000
40595,39,405000
40596,36,203000
40597,38,392000
40598,33,303000
40599,29,231000
40600,32,374000
40601,36,320000
40602,23,395000
40603,35,472000
40604,40,267000
40605,37,404000
40606,28,434000
40607,30,288000
40608,39,482000
40609,30,352000
40610,36,297000
40611,25,387000
40612,34,477000
40613,25,401000
40614,24,439000
40615,21,438000
40616,38,346000
40617,39,248000
40618,22,283000
40619,28,348000
40620,25,300000
40621,33,459000
40622,36,231000
40623,27,206000
40624,26,202000
40625,23,272000
40626,39,350000
40627,39,439000
40628,40,316000
40629,20,309000
40630,29,436000
40631,40,356000
40632,24,305000
40633,20,342000
40634,29,405000
40635,27,212000
40636,32,309000
40637,25,350000
40638,23,324000
40639,28,331000
40640,24,323000
40641,29,403000
40642,40,382000
40643,29,271000
40644,22,493000
40645,22,327000
40646,26,385000
40647,21,221000
40648,27,391000
40649,26,315000
40650,29,478000
40651,36,374000
40652,26,385000
40653,24,433000
40654,23,391000
40655,21,241000
40656,27,392000
40657,34,386000
40658,32,264000
40659,30,370000
40660,21,407000
40661,37,216000
40662,30,375000
40663,21,346000
40664,38,350000
40665,40,287000
40666,25,377000
40667,24,293000
40668,28,491000
40669,23,333000
40670,26,228000
40671,37,344000
40672,30,423000
40673,35,277000
40674,26,289000
40675,26,427000
40676,22,474000
40677,22,230000
40678,22,477000
40679,20,305000
40680,20,380000
40681,27,401000
40682,24,290000
40683,29,260000
40684,30,331000
40685,32,207000
40686,25,345000
40687,21,319000
40688,30,361000
40689,24,462000
40690,26,427000
40691,31,214000
40692,37,405000
40693,29,496000
40694,22,456000
40695,26,237000
40696,20,419000
40697,23,453000
40698,28,269000
40699,38,379000
40700,28,317000
40701,36,442000
40702,34,395000
40703,31,443000
40704,39,490000
40705,20,259000
40706,30,254000
40707,36,286000
40708,24,286000
40709,26,203000
40710,35,408000
40711,25,353000
40712,20,282000
40713,33,364000
40714,27,261000
40715,26,440000
40716,21,476000
40717,35,356000
40718,36,246000
40719,27,341000
40720,26,216000
40721,40,252000
40722,40,375000
40723,38,233000
40724,24,458000
40725,39,267000
40726,32,324000
40727,38,260000
40728,34,379000
40729,30,226000
40730,28,249000
40731,40,473000
40732,37,475000
40733,35,408000
40734,24,444000
40735,25,446000
40736,23,451000
40737,34,392000
40738,37,336000
40739,36,213000
40740,23,385000
40741,27,444000
40742,22,398000
40743,23,446000
40744,22,412000
40745,25,241000
40746,23,268000
40747,36,326000
40748,22,473000
40749,35,248000
40750,31,350000
40751,22,485000
40752,23,359000
40753,31,418000
40754,35,495000
40755,31,311000
40756,32,293000
40757,20,448000
40758,20,275000
40759,33,483000
40760,34,287000
40761,22,205000
40762,34,482000
40763,40,206000
40764,27,490000
40765,33,380000
40766,37,497000
40767,39,479000
40768,35,302000
40769,21,360000
40770,23,321000
40771,23,205000
40772,23,273000
40773,30,339000
40774,35,492000
40775,36,398000
40776,31,497000
40777,39,269000
40778,38,241000
40779,39,443000
40780,36,389000
40781,21,411000
40782,37,468000
40783,22,368000
40784,29,359000
40785,38,214000
40786,23,326000
40787,21,342000
40788,39,496000
40789,34,212000
40790,22,303000
40791,22,269000
40792,22,446000
40793,29,279000
40794,34,332000
40795,22,379000
40796,33,462000
40797,20,245000
40798,32,267000
40799,35,453000
40800,23,444000
40801,40,247000
40802,31,323000
40803,34,449000
40804,26,478000
40805,39,492000
40806,24,410000
40807,39,220000
40808,26,344000
40809,32,498000
40810,32,273000
40811,33,219000
40812,34,428000
40813,33,496000
40814,39,424000
40815,40,241000
40816,31,373000
40817,31,442000
40818,39,323000
40819,36,314000
40820,40,211000
40821,36,261000
40822,35,380000
40823,37,487000
40824,38,386000
40825,30,315000
40826,37,240000
40827,22,296000
40828,39,475000
40829,29,273000
40830,32,228000
40831,37,445000
40832,26,244000
40833,31,371000
40834,34,233000
40835,28,235000
40836,28,347000
40837,36,432000
40838,35,341000
40839,39,282000
40840,23,433000
40841,27,382000
40842,32,360000
40843,22,456000
40844,22,412000
40845,22,428000
40846,23,325000
40847,24,350000
40848,36,361000
40849,31,246000
40850,29,383000
40851,20,278000
40852,27,418000
40853,22,487000
40854,29,282000
40855,26,260000
40856,32,319000
40857,37,277000
40858,25,401000
40859,37,407000
40860,30,381000
40861,39,368000
40862,24,232000
40863,33,386000
40864,40,450000
40865,30,450000
40866,32,269000
40867,31,457000
40868,40,266000
40869,34,393000
40870,36,406000
40871,33,302000
40872,24,417000
40873,25,270000
40874,21,351000
40875,21,308000
40876,22,344000
40877,37,373000
40878,28,486000
40879,28,419000
40880,30,396000
40881,27,420000
40882,23,240000
40883,30,314000
40884,34,208000
40885,35,372000
40886,21,250000
40887,30,347000
40888,39,343000
40889,24,248000
40890,20,431000
40891,24,490000
40892,23,258000
40893,29,418000
40894,21,209000
40895,20,251000
40896,28,343000
40897,33,298000
40898,30,434000
40899,21,426000
40900,26,487000
40901,32,392000
40902,36,471000
40903,40,388000
40904,39,347000
40905,33,248000
40906,30,433000
40907,39,401000
40908,36,329000
40909,21,458000
40910,23,265000
40911,20,461000
40912,29,350000
40913,39,279000
40914,36,418000
40915,24,280000
40916,32,356000
40917,34,329000
40918,38,372000
40919,31,266000
40920,28,227000
40921,27,389000
40922,40,345000
40923,34,318000
40924,22,219000
40925,28,348000
40926,36,433000
40927,22,394000
40928,25,411000
40929,29,255000
40930,26,278000
40931,26,215000
40932,25,233000
40933,33,254000
40934,29,209000
40935,28,436000
40936,34,337000
40937,30,250000
40938,36,264000
40939,21,276000
40940,33,385000
40941,24,203000
40942,32,398000
40943,30,243000
40944,38,206000
40945,29,246000
40946,38,485000
40947,40,476000
40948,39,431000
40949,40,353000
40950,31,204000
40951,33,281000
40952,31,382000
40953,28,411000
40954,30,426000
40955,30,488000
40956,32,230000
40957,25,292000
40958,36,220000
40959,40,384000
40960,30,384000
40961,29,294000
40962,31,460000
40963,23,310000
40964,26,235000
40965,20,244000
40966,37,233000
40967,34,334000
40968,36,368000
40969,21,289000
40970,25,418000
40971,25,200000
40972,39,400000
40973,31,205000
40974,20,281000
40975,36,235000
40976,28,366000
40977,39,378000
40978,20,290000
40979,30,255000
40980,25,457000
40981,21,449000
40982,39,465000
40983,29,360000
40984,31,353000
40985,27,369000
40986,38,326000
40987,38,488000
40988,40,413000
40989,29,313000
40990,35,415000
40991,34,464000
40992,38,321000
40993,20,257000
40994,36,496000
40995,22,451000
40996,29,432000
40997,33,311000
40998,35,293000
40999,33,229000
41000,30,467000
41001,40,385000
41002,20,356000
41003,33,312000
41004,27,323000
41005,37,347000
41006,24,240000
41007,21,358000
41008,36,402000
41009,35,252000
41010,28,493000
41011,40,381000
41012,36,234000
41013,20,256000
41014,38,254000
41015,34,325000
41016,31,460000
41017,22,341000
41018,20,389000
41019,37,275000
41020,28,496000
41021,36,453000
41022,23,222000
41023,20,385000
41024,33,477000
41025,21,264000
41026,24,412000
41027,26,446000
41028,27,361000
41029,22,401000
41030,33,234000
41031,36,231000
41032,38,358000
41033,36,380000
41034,23,440000
41035,23,384000
41036,40,408000
41037,38,278000
41038,39,330000
41039,32,420000
41040,27,430000
41041,31,325000
41042,24,377000
41043,22,211000
41044,29,431000
41045,40,311000
41046,27,486000
41047,20,200000
41048,27,359000
41049,31,202000
41050,35,274000
41051,30,277000
41052,27,216000
41053,30,279000
41054,20,396000
41055,28,421000
41056,40,495000
41057,30,467000
41058,32,292000
41059,35,259000
41060,27,345000
41061,35,328000
41062,35,457000
41063,22,435000
41064,22,203000
41065,34,414000
41066,29,273000
41067,34,239000
41068,24,205000
41069,27,456000
41070,21,399000
41071,33,366000
41072,26,268000
41073,29,414000
41074,21,222000
41075,26,260000
41076,20,247000
41077,30,499000
41078,24,202000
41079,33,463000
41080,20,416000
41081,27,425000
41082,25,342000
41083,26,491000
41084,39,475000
41085,40,304000
41086,27,258000
41087,39,498000
41088,30,211000
41089,40,241000
41090,26,264000
41091,29,256000
41092,37,422000
41093,25,262000
41094,37,396000
41095,21,367000
41096,27,204000
41097,37,478000
41098,27,289000
41099,35,389000
41100,21,388000
41101,26,488000
41102,35,276000
41103,33,243000
41104,28,380000
41105,29,436000
41106,37,328000
41107,34,430000
41108,20,250000
41109,40,406000
41110,32,259000
41111,30,467000
41112,29,482000
41113,26,205000
41114,35,348000
41115,36,226000
41116,24,378000
41117,22,498000
41118,21,480000
41119,30,241000
41120,32,355000
41121,40,295000
41122,24,237000
41123,25,419000
41124,21,360000
41125,31,306000
41126,40,240000
41127,20,337000
41128,39,225000
41129,31,434000
41130,24,341000
41131,31,320000
41132,39,320000
41133,22,353000
41134,23,352000
41135,24,309000
41136,28,274000
41137,38,348000
41138,24,396000
41139,27,369000
41140,24,435000
41141,20,248000
41142,34,214000
41143,26,352000
41144,32,243000
41145,38,243000
41146,23,200000
41147,33,483000
41148,38,289000
41149,31,370000
41150,26,328000
41151,30,316000
41152,21,330000
41153,35,302000
41154,38,359000
41155,26,374000
41156,25,398000
41157,38,415000
41158,34,466000
41159,29,353000
41160,35,401000
41161,30,466000
41162,38,459000
41163,22,395000
41164,40,245000
41165,35,367000
41166,25,253000
41167,28,346000
41168,27,304000
41169,33,274000
41170,29,260000
41171,21,230000
41172,21,453000
41173,20,320000
41174,29,484000
41175,37,301000
41176,39,288000
41177,40,425000
41178,25,426000
41179,25,266000
41180,25,384000
41181,21,353000
41182,27,281000
41183,31,220000
41184,28,466000
41185,27,284000
41186,33,478000
41187,30,424000
41188,33,334000
41189,20,392000
41190,20,277000
41191,24,349000
41192,30,227000
41193,31,498000
41194,35,315000
41195,21,355000
41196,35,242000
41197,23,283000
41198,40,213000
41199,21,418000
41200,21,253000
41201,30,490000
41202,32,304000
41203,32,433000
41204,29,204000
41205,36,399000
41206,20,303000
41207,30,431000
41208,36,291000
41209,34,289000
41210,39,277000
41211,39,262000
41212,36,382000
41213,30,448000
41214,29,364000
41215,32,352000
41216,32,278000
41217,35,400000
41218,20,372000
41219,28,372000
41220,28,347000
41221,35,277000
41222,33,313000
41223,20,281000
41224,22,263000
41225,23,468000
41226,29,423000
41227,20,453000
41228,38,355000
41229,34,300000
41230,34,337000
41231,33,354000
41232,33,421000
41233,26,242000
41234,25,476000
41235,39,320000
41236,31,355000
41237,39,277000
41238,37,388000
41239,22,494000
41240,21,480000
41241,31,479000
41242,21,250000
41243,22,392000
41244,38,337000
41245,36,352000
41246,26,295000
41247,26,234000
41248,25,402000
